yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_speed_rpm,loom_tension_variation,ambient_humidity_percent,ambient_temperature_c,weft_insertion_rate,defect_class
23.813119248162973,11.447109356650358,5.0467986596847485,435.82669926803266,2444.1498668061436,720.532305217242,29.431101366231,57.25807846703255,25.449222338538625,618.0265954389977,2
25.02775685625995,10.977648296454838,8.83131787022037,447.4850631995442,2241.431832067689,616.2386674600151,29.254165961893563,33.88431350207183,31.408848915329305,536.3565558294728,1
22.082899484561185,13.212051869228896,5.8537514130411195,299.3120974846102,2063.099871849672,663.5837256416969,47.14795575180612,53.64975386774461,27.089577608361346,552.969669133122,3
20.61794159403939,12.061260497728773,7.337381275768902,312.0085377497077,2046.5939087914526,633.4467492091026,53.68162339466224,53.09627845812564,32.31255351699199,541.1690927591517,3
24.721723901982127,16.040742191433075,7.106864071055049,421.12788471731284,2162.7832736962046,615.7711649895799,21.547167024329177,34.96658595998836,30.141221703917978,535.2681662576088,1
15.5919879793742,7.592212164465628,5.358089982920309,397.35988176062904,2193.680932788323,709.2862935996864,46.58772004312206,42.99015701930401,27.333134270207918,522.2962372293907,0
23.152883043531865,11.14128687930984,8.299547027393665,428.18554789901253,2300.647560494088,616.9266149285702,15.877813689650514,38.50866224514013,32.79014405482816,513.9077894581809,1
15.680419953736676,7.899729762789292,5.844658280963467,393.2089918655056,2207.077711292399,693.5312013843412,45.3669039603203,42.061788957545545,21.38633699569155,544.7519956279633,0
20.10060946197226,14.712161205891139,3.8802833821515,488.91675862980225,2504.780744455664,687.837771022519,24.34854227308379,61.040100345246366,22.7128545896748,605.5115835774058,2
18.59518904486863,6.807233483693971,5.232277856747299,368.95631461240083,2296.1782794876754,679.4778541413611,51.428695353098064,52.93144883026348,24.16665964264787,572.4157519370387,0
23.068718622254444,11.586953258374296,8.74886740151236,336.8007949615114,2051.5544853516963,607.7846995022499,45.585209696203925,49.015117921962705,25.387314375357473,542.2673249140204,3
15.305125024204937,7.713355677896559,6.505969746698816,411.39539510644227,2170.308460452689,682.4197644987911,58.30942344870829,58.296980452452104,24.404048234381207,577.5287373600861,0
14.840540872286383,7.268892085725789,6.693798745935457,432.65755327928304,2230.7700113334804,707.3887031614659,54.234862988905086,52.949721135009,24.09269190750887,556.5869576810344,0
25.547315527918236,16.279634786906698,4.6116319278824545,495.9009162861407,2397.288324332608,670.2412843608073,24.363448988194996,53.8553708441061,23.712247706847833,606.5029112218076,2
17.342494186934637,7.6858261051628505,7.349890566129126,442.86567234487427,2212.416479608177,643.7237061735615,56.513436292171825,59.18038975287395,25.774552112529094,545.51266371187,0
11.486556435042836,8.299116362735518,5.1557917496135515,393.8510271405005,2233.223174477045,681.7498627763767,41.951850253182656,53.299324357859966,27.405055135295804,554.9359699193737,0
21.202260838693718,14.305791218972447,8.086894888515186,436.5888524416589,2182.40577770453,624.6959921974333,23.941787254420227,35.78202502281742,30.270601427942402,538.0252647720132,1
12.785908635913025,8.453847374945314,6.964944445188127,365.9520872039346,2156.09548781201,698.2346958002939,48.70805851877474,47.033587473223015,24.71705781276023,570.6089636122014,0
16.172444662718558,6.9114753635155886,6.433421541027349,379.2446241666747,2267.72765362894,671.45450677032,48.208236402852734,58.61827077684456,24.495634551050724,549.1436900202738,0
15.918771543433223,8.926446578831078,5.03800847617301,422.1363557925847,2203.9012709568183,709.9950783889259,51.74205795887469,56.19853694207318,25.701175773726348,565.794690345127,0
16.534634480922453,7.452800253269545,7.724496037012573,419.58662020170084,2237.7600076722597,663.7098566877263,49.1818758275556,61.067621759004886,24.934383380440003,545.6220105623157,0
30.25280023908993,13.765466646128218,7.779062322286409,462.282673252319,2250.4177321095494,606.2968490512199,22.725101229272045,36.59105952402136,32.031326450444524,548.1775891085888,1
28.979240066776537,11.589706011842265,8.324987748339899,408.5317343674303,2220.7610688049417,629.9633166323212,14.575577240838044,39.59943531905075,31.549054057464982,552.5459824069152,1
23.999488128694214,11.854897615788325,7.435091196631532,329.2319533898209,2065.7983786221967,625.1688315819013,37.94248598247391,44.63627779128615,28.495396071903667,564.5818933696773,3
15.935018684504092,6.426759455744373,6.289383938938409,390.6541908008801,2213.395311521219,655.3069483001525,58.56541431676564,53.795419191133035,26.310710202898008,526.3249933232643,0
22.712060220558506,7.796683352617922,8.383412546862612,285.1879217260267,1981.681084033514,617.1653187230092,41.37155437955081,51.736911885890436,23.465235801588605,568.2681072406529,3
21.414067417014635,11.63085799517729,9.525557151653722,437.66761194486475,2307.4326874177873,626.4218734169513,23.052965965072524,38.90466126344509,33.695558000251694,547.7534291137674,1
25.038169810451418,12.9484150687866,10.527275960973057,426.67134379840365,2212.605585942212,627.6061819768763,24.090458652306342,39.30516329821529,38.617023666208894,548.3965406038984,1
24.526986939717073,14.302598024809257,5.235688207826697,435.0789582252464,2601.989633118174,689.8329657601575,17.109308684121917,56.79552520698948,22.89031529890611,647.7947409016626,2
16.287877586553716,7.562364891023125,5.365300526276866,385.82845500161625,2305.0899217372385,654.4079481023044,52.54893757064759,57.351107284957955,24.881194538654647,569.1761903064424,0
16.856739629672866,10.91023664352088,4.449414826610582,361.1584415505002,2089.119648387978,677.9951469548646,28.45989233470054,52.286344797542355,22.618527753972728,528.4610242628274,3
11.650634110591286,7.704272051369503,6.475144659894898,438.18261265394545,2224.8914547489107,648.531491464736,46.06876373886033,51.22603661604171,24.389018224680203,571.7239623136173,0
23.680671888941767,10.634924847291146,8.659634438433654,317.9457033819571,2030.757430049813,701.9720673143252,35.077498875512795,44.826184618374796,26.67715479759655,540.8426082358982,3
24.841101763870945,13.625826521766873,10.064792764251894,449.3074179610248,2171.485223584865,640.1832221930827,20.757278733162867,34.839011416223045,36.10289947443901,535.3472948303804,1
15.51042683371175,8.666074399461111,4.726384270862432,376.9513451127722,2274.3985541756547,672.0656673974282,45.80457452917527,51.33703499539279,25.407045965553024,536.1466129570784,0
19.021308561119437,12.805647891280934,5.787834227917184,329.5256950406611,2074.5839439686015,644.124345282415,39.38582323371732,52.63908328835578,26.177597587020745,552.4132632191522,3
13.541426127252677,5.730354266819352,5.277761520457493,453.6355412287711,2193.691698117533,689.3669592266167,44.40704192725929,52.331003073439845,26.768112701880604,538.6756154675891,0
14.298095235564045,6.0986957550989835,6.55287216714888,419.4512910834851,2235.4663550757596,677.4207587932715,43.15731887615207,57.17031178039516,24.85971809652569,555.785736431411,0
12.15253112920188,7.076805490751241,5.725231078435272,419.0914484879815,2219.0411356678046,654.2601219068256,52.11029378190308,64.26009811881647,24.258330236626975,510.78481156035883,0
18.50738205340216,5.835692902307478,5.8244487219197865,400.8523348718251,2240.684044243269,668.2992195452937,42.53976666479311,56.80819436070517,21.2422478957546,574.9358537140174,0
15.310858655336933,6.956469667589556,6.91939716199838,413.4539410252343,2219.3383544055578,676.4996243597967,55.02039842531793,60.63387300227396,24.51900208303521,519.5069612632552,0
16.26257645167708,7.9369190125351485,6.531492407940934,444.9048744291942,2196.161515837017,658.809650857388,43.09891258574727,61.73563139771384,23.98095158945447,539.8979748641725,0
27.541383250125484,10.264657669788825,8.327649283260412,412.96048727711485,2174.7457900381655,610.7073666398487,22.81781995399627,38.26244910886875,32.116336849866364,533.9699162769756,1
26.241317978282343,10.798885389862704,8.86389504725095,405.06854943235845,2233.5562739816173,615.4231335351807,19.50691815297852,44.80083635470335,31.977028341842153,514.9308484994423,1
29.503207066700483,15.014227580221377,8.932202227035738,477.09447245163676,2200.2531155632646,638.9421733029546,18.27571862093217,38.046761626659475,32.92532516399906,537.9256903623045,1
26.220819548714925,11.338149999953972,10.001266458458103,426.3065801442918,2183.823587265368,598.0874071436193,22.3655443322243,36.858377045018955,30.86687635991584,540.9121461231839,1
13.22460868857088,6.936077045680397,5.1169081984148255,425.8009412631373,2170.143932778964,686.7027891492215,41.96668835463048,53.02475074397784,26.226191381550166,576.6793248772618,0
20.611339358114552,12.381060856812306,4.482030754832695,477.71636772518923,2585.1817255369488,678.4874135863778,24.957895029241804,52.78207721584897,26.362840364582336,635.2745598759002,2
20.541205378302234,11.908877812021064,6.5896815916889295,331.68667413835095,2059.3115269547775,614.5295140134872,42.84681947105377,50.3670372223141,26.391136122345188,510.81671546370865,3
20.642157939726122,10.478545531192253,8.08121604805923,288.9595897931821,1993.0309247700952,632.1313006249937,38.31451144940021,53.20148027374156,25.516088693564512,506.9805214865229,3
19.0789088794501,12.630293172257815,5.147502091597979,452.0108817602724,2454.1111463222164,717.5040790045623,22.88445029070609,61.80141654302236,23.03700365083885,638.8879394652859,2
14.287472057877148,7.527174316118555,5.890800023610048,367.84506917969117,2180.2701802622937,694.8287218663503,48.14446443890347,57.81667056192245,23.492985361143493,609.0393586854777,0
13.435167332077109,6.270417772485525,6.475606633164478,339.97468873369087,2215.0340639641254,638.5336571295442,54.49452870970169,55.82257829636425,22.266218581299302,543.0757916665016,0
20.944442396930636,11.104390313138667,5.566447958088034,495.19057505872195,2437.2018323776497,687.7513690048397,28.481050456456508,59.53349821580128,21.668769493561904,598.4923699485446,2
19.357407153509076,9.48589644291813,8.928851194051004,347.11959510269423,2024.3880139602943,641.9665230175896,29.753746679972654,57.33751280701332,29.2962196208042,552.6112242495335,3
23.61803544404993,11.90490588059407,6.144793957768341,492.8840387716026,2372.0649287188025,696.1823363553677,31.57382877022601,63.68331570666401,22.861957958378795,606.4019527360981,2
18.48851158960972,11.531410752371654,5.741277515940246,274.7399033773459,2010.8928107138252,658.5717830667193,50.52109758444602,47.01626821017754,28.181005295239913,562.8071927038932,3
21.26530875233822,12.865664985102278,4.62694263024867,472.96821783130713,2414.1054020376487,690.0972278163509,22.82188345038687,60.40387747657042,25.31923067573106,633.0001347346217,2
23.835281582458844,12.323807941073968,4.474777400725333,433.3352519132327,2497.4823070363036,696.8147104635638,29.65487036467232,59.883109190401235,24.655315541033524,624.7110782652957,2
11.426584977263843,5.627643900281473,5.137755180675407,447.11151625527407,2243.581128309945,690.5313110342315,49.98232653393589,47.56441421716112,21.27315370305423,578.3591663202471,0
20.06282465856493,10.913212129126773,6.08543046035298,451.2127369452206,2476.5522433280003,693.7212509892192,27.3735458820812,67.67119553014362,26.449952951541135,608.9815932820645,2
26.962214219318803,13.889650469702818,4.291872388547182,498.38043435184056,2457.0446522026823,683.5595470790514,32.55079934465676,62.44463786789088,23.658477183600482,632.0308654980141,2
13.374117809379348,9.520552182225824,6.2922969119380365,392.51018349007796,2189.1820021943627,680.7462120515198,48.19947909806797,48.57410314944711,27.974334386916382,546.8537216539144,0
13.622801070996683,13.473867868052146,9.183426043092053,311.7917270923747,2146.3621533303203,656.5384344464125,34.94355597535143,48.50918965216066,25.386916651974083,520.379678587313,3
21.84343969418439,12.215006917557616,9.810103733531557,440.084307540686,2174.679651244708,629.5505091753151,20.17595221849267,41.553798291728825,32.83905906125795,516.1277414323879,1
24.509661160772136,11.84648131350445,7.814204710380047,377.44552432833893,2164.691094473983,625.1364079589276,45.49127678424535,54.148900039047525,28.64958017118508,528.4524184160007,3
16.120195869856072,11.329043864326758,9.68468783544187,315.04342814726704,2032.1185706734077,631.0456260333605,38.72317089767324,47.25837880640038,25.60464515429662,575.6166800023248,3
14.61869788498968,8.194945285279264,5.519266599149288,400.90395149868505,2237.50975746161,668.1279781119924,41.46445127917019,60.16921230432717,29.57900123069151,578.6544972143482,0
23.348642279793683,14.251786834362184,8.719661291226059,458.2080080819719,2249.0076639722606,612.159655941373,16.009962055757505,34.83503672696779,34.52284513545174,546.7601369786656,1
19.448009146061082,10.685389762661144,6.823194067680165,301.6579810226751,2106.650510500131,618.3996109876846,29.361174697450547,53.248444629914594,26.897831951082757,561.6435655165027,3
25.320738809825283,17.062677219412397,8.811898171364788,462.92501086788997,2152.3918772412308,609.7655944329736,31.75244893145169,43.31113952453245,32.22586008999031,518.6622696976669,1
22.35570859653086,10.686596635601937,6.220501302322667,453.37099824176624,2464.892669802797,701.9741927561835,27.008787172657602,58.69087793681802,24.35118693938406,663.3735339581418,2
17.178434993421586,5.656327997899564,5.810982892582401,431.5204537282603,2065.320915357169,681.3518978166335,45.37456015809522,56.77032418222935,24.823136247115443,515.4562791210082,0
17.64761280419012,10.944669138310003,9.039256402858541,317.7296077755293,2123.066740948255,575.8080648347603,38.62955069529745,54.865121241314455,23.995876140204402,519.899102184921,3
25.702644175126242,14.997083334286698,4.4748570511418535,428.22503859934125,2409.582289022252,689.3395049952362,25.770136822221072,65.31698161429595,24.615813342045346,604.5657991080433,2
12.444124851360762,6.11892360563451,5.926866976295843,437.3030448481931,2268.1610542519315,689.31076103408,37.56607663680053,51.37533742622661,21.274116904335358,553.0533858092298,0
24.833669468378336,13.689659906154263,5.669047015453611,458.73656387121594,2418.4185310328403,679.9185624164114,21.959588506520802,61.576632363666505,24.702878393892107,652.6762349771121,2
21.10802299257531,9.758066199957964,6.846365027743942,455.6495629136049,2408.3805319318144,685.1892990792045,24.53025011084886,61.9744877462263,21.71954220484128,589.6362700117421,2
15.437377193458026,8.67155154677874,5.105736237751931,441.75658448425446,2218.5174289960637,704.236817187872,55.13009952363209,54.073509126397184,26.534898417488865,568.8672401931133,0
14.04179365817604,8.297548864784217,5.894469991819638,418.45425646050654,2200.8175025339283,651.7737959055481,50.42113408472353,45.86396096724786,25.688300432383716,563.7327515537298,0
26.179280186105487,13.802935904793891,9.183874212335967,433.92636299225387,2235.9909793287948,637.6859410468905,19.962445942125036,42.881150098337265,33.251738260171905,544.0263712143646,1
28.869782297076963,12.913587704276559,6.9936512254037515,417.9316029493999,2197.8886797842893,638.3126044555925,23.633389143408873,36.48537486184265,36.43798763246457,563.1833454320973,1
14.883177512282636,7.862230525837551,6.104435522813816,430.6086100331245,2166.2988135728556,677.917439565652,45.50348927240083,56.95900509465504,27.83254724119799,549.8097355103581,0
20.798427088120192,13.224299770107491,5.943971652930182,435.8358066028943,2419.3131445520617,698.0076560204798,28.547708620768162,58.3992149541693,24.832485812219968,644.7503592146231,2
16.275067621795394,3.759534055460708,6.827581070553822,436.68038761317047,2235.9573329898817,684.8073719880376,45.85167432473589,56.661163431324574,24.954109260745625,550.7751344077744,0
14.840563578187203,6.548195002732664,5.836805499096955,417.7473856099168,2290.4733621055484,634.6351182840066,47.939898629302206,48.43198584192561,26.37349470832336,542.3421070947816,0
23.679082599518267,14.467818259655365,9.669842057221073,438.2945353239303,2208.8403141968515,586.2718617740758,20.16696466756887,36.447070830069855,32.758966181261634,544.2256021765926,1
24.8514003878284,11.923957521497137,7.4375253568396325,306.2650470279188,2064.7061665178285,680.2561846993049,41.82176145394533,50.75041156847976,27.543461120185846,543.2842860379635,3
19.840830024494807,6.325667417688567,4.80715319216606,403.01447851653245,2243.220266379059,658.0433690455633,54.55143861457111,54.86253594192537,26.998607399404413,567.7280087085586,0
20.72916679519547,13.803773482094694,8.942928726750042,373.7354031320459,2014.5228709899613,638.93827181014,39.01045629661398,56.69676764690752,23.805724743237885,565.3319993707504,3
25.442739297229437,11.16125847166312,4.691560383366605,486.74361723532166,2549.588064529336,649.0999330952648,25.612965429405165,58.92002836487344,24.182164616859435,630.5066400452232,2
16.871094250930298,6.91600941041772,4.977297976920899,365.68076737048005,2239.855060699729,692.3694464300239,59.525404932516125,58.97515389192003,27.538650636075666,553.069623938103,0
22.491190924357138,11.477739291381758,5.373766218866194,462.9111219942411,2433.140029434374,707.0392271194456,20.54765836590674,63.347543845035666,23.857350282189408,632.3991853331107,2
15.609434159508863,5.709893365345929,6.056658730712262,418.114561583306,2175.49954030428,673.0588174825172,57.423261604314085,60.85398280381921,24.043325223017277,564.2060206243236,0
16.655976353594117,6.744376169828927,6.9099696431057,424.7435776981877,2225.02115746965,659.5360976631424,58.10248873574991,51.28804245265855,23.52029097950417,573.4902053662817,0
25.415435726224167,13.825162195039216,9.094469120560008,417.1879137944072,2088.594865492672,647.721603627309,24.46509164778605,39.42441796972323,32.25905842337148,548.9323672956339,1
23.760752686604054,12.312930815684204,3.5391359235803908,482.2719145193055,2432.333561827262,688.1390241273866,24.122619171292726,61.32014127362691,24.946300105977905,615.2717066143623,2
17.991205718127695,8.627952195098182,8.660291654791171,338.46289117688053,1996.1247091389696,626.7145522084764,37.97636185400422,45.95323487587192,23.487369372186826,563.2923774779252,3
25.26879269122511,11.779434143701904,9.51469071454622,408.9667216373532,2198.2688063544897,633.8866942067235,19.855547272533844,32.16308891238396,31.749567343479583,523.9951772978106,1
17.272097367110856,4.894900888925783,7.37537664943554,483.38953576730967,2333.576334173547,685.9048440885691,37.16549924539042,45.36749787198822,25.401644250923344,538.9580935387479,0
22.376480233011854,13.396904134099572,4.768987273037639,457.1468093004263,2541.0413679221565,671.1267867572192,23.35573223762544,64.72565641023559,21.253349941663046,632.7594705141526,2
19.393868786805413,12.916910223678022,10.119292485809888,423.1810635388258,2135.141241168471,649.8416685078332,28.177022413635047,37.94164035828754,33.996677067531536,537.993820419008,1
20.78318591791839,13.190026896307891,5.491504707231211,469.21456200882676,2485.2935493973127,718.5079588762095,22.84748354625551,59.74358867669043,25.422762009851834,634.6986110723695,2
25.470188036298484,13.609694432788856,3.883421920804789,438.04292197959177,2365.3108524004624,665.477527419795,27.922186867247653,60.52143654238125,21.71909351866676,584.8335267650526,2
14.944035086939564,8.078913371715407,8.099664069614839,415.89183815030566,2182.2957612930823,670.7834057328766,48.44278189061624,54.52431632970943,24.655781137103258,551.6134460646306,0
11.432777740571634,6.645447509793065,4.542617525018629,402.67673844433693,2226.920983037146,655.4124399162141,50.63200900450206,51.658388133429206,25.93807177349218,545.3747783906157,0
15.827584634380427,7.460727789874349,4.441736605141211,395.57250001477576,2295.5246204838754,675.6831588708158,51.23663112381989,52.42841285383183,25.7130847565909,535.472532196296,0
25.845557650131568,13.340923503153114,4.440765853272544,424.1337065296478,2404.55634628051,708.9966761345353,22.63406600674148,56.99359730430589,25.192661570948054,647.2284041743076,2
25.644925648460866,13.898004248032732,9.304888889201433,487.88700599200615,2268.706662835699,582.121620903987,18.277324491000627,40.63092688861068,30.825362973934293,533.9136845874227,1
24.284483530963083,13.153272159276762,5.0836056596547285,467.9681089697078,2575.8251811837263,679.298743619285,31.00593072255102,59.21396838263081,23.43682414456459,643.6389638054502,2
23.96361478902772,14.974684612883063,4.827149101018037,418.12747015044033,2359.425719080755,701.6008496193017,26.884552340810664,64.77363967298618,22.12714025815686,606.4233265146996,2
15.151426575913668,7.786402229360768,6.072955754863389,394.70068470997234,2224.476331003379,653.3007739308684,53.50939515920069,56.03413927414588,25.313516325761398,527.8461345137242,0
13.93219952325289,8.25367029468984,4.934657167898166,379.29056714900327,2047.098353388639,705.6525578478626,58.71076681179534,52.90004541143311,25.26670428319263,543.5500164803759,0
16.28665358937809,6.705420745851639,8.37251743696973,417.6990314324459,2223.6290816055034,642.9545054529801,47.755521853096845,55.49424022219197,25.044814481978175,529.2463066044877,0
23.919152483193187,12.446872225549653,5.003801289437587,454.76889929227383,2412.7679554455426,719.3225695491154,21.722900049287063,62.04725673643514,24.260766309311258,604.7310038752672,2
21.047234433080632,12.478173564611728,9.348900987026639,424.4291385619071,2237.3569238080236,602.4863274761353,21.202666160718312,43.39768678740782,33.7660131639762,538.3381982227506,1
21.767858340740283,14.189332507728372,6.326424794072754,463.2498933793697,2496.419120031676,657.311341144233,18.169253406990318,61.71581793394837,25.8614191571349,617.3913266470108,2
21.450243208391477,9.793919205641444,7.802273878635395,353.8098805818482,2043.9760981773456,662.9219452242824,37.17973787662214,54.00226123510184,24.982799419480862,562.976413471484,3
22.45823581810128,13.016532233621984,7.937529118774387,440.4718637686953,2171.5856579842834,637.2445720774492,14.647701355429547,32.75228375514648,30.983532292031406,539.0684407993365,1
21.524140663633386,12.551973275341588,5.236336471535381,439.4158522637382,2628.4765581029756,700.9874766561595,25.687679172813592,62.78271088401558,22.14091734397945,682.9701863719574,2
23.31346762428415,9.299575519221108,6.543308502564392,328.1395894963351,2036.8331617054434,635.7030868895666,37.973170434298304,42.59086307798912,27.531001897334168,526.5274409609264,3
21.931674783192598,15.226794826649522,5.094233448876098,479.1454731241879,2413.2895310510476,693.9209128187986,21.896784582620725,58.49723123645198,26.727291102832666,629.9329146965677,2
14.73772493959331,6.520446101302793,4.120889572376282,439.0473677711388,2168.045463674462,669.4280845438759,52.1760287198892,56.81149922363068,27.467580815627137,528.5129393447564,0
24.797018927907448,12.495309546190366,3.3551359576393405,472.80190923629664,2489.8714544940563,677.4605909924354,28.991393567066645,65.89140266515035,23.960955972312348,669.5245596594847,2
25.596511523817753,14.656719420602748,5.44625235064048,477.9054328806618,2473.705502339086,696.1937114925963,33.14179799598216,57.555982101967,24.045515182759626,643.8621820662303,2
17.943599049652953,14.348680207022879,4.315702238111361,445.6054133827342,2406.381753629568,691.7825972264181,17.624835828686848,60.87598584845485,21.78792756716844,665.6986888895842,2
13.556883932914305,6.2873893823143625,4.6993387357656395,410.23982088646443,2236.386324733263,688.5680575059326,43.768852746424045,57.739711144109414,26.501399963356157,581.8814991534709,0
19.467483873978082,12.312446110412118,5.103394349022544,479.4265275676687,2429.2912363412424,722.2731413791852,10.653341524278195,59.77270931217301,24.136184334659763,629.0780527051234,2
22.010746829353327,7.904235640879418,6.6377778046780715,342.8955674143594,2063.3695322090257,628.3758848732955,27.73825900684733,43.337091308456685,24.586750124227848,554.0415775693615,3
12.166315814806252,7.446492632353512,4.541193540315663,403.5843319701826,2124.256196275955,661.7429555572659,43.558955374234635,50.12501809295378,28.96252690944385,567.415948782948,0
16.768718457899183,10.004889383717012,4.042804841789882,454.5291464718463,2391.0327073286885,676.9608008021758,24.191640493388846,66.46966612585211,25.564324447976475,663.8383893857703,2
17.136943111978077,6.503218316705299,5.389466011984985,414.8457395646154,2317.957115258326,673.2408189803765,50.5382158483824,54.45544983392514,26.727596028824877,561.9662019708176,0
24.125393297377116,9.68504950037492,4.35235352167193,460.2852831239037,2445.9049134706597,740.9029248364114,27.08389067273021,57.390940013487764,24.691733225903853,635.0369035043021,2
15.857512876923227,7.592411842547178,6.258559136212169,411.68616959267456,2259.72507809479,656.2291090538154,51.97287168894362,56.1070545352427,24.77306009121985,565.5883128645551,0
19.693328005240133,11.5906070013938,7.567910265196305,286.72807794638993,2014.1298411650557,620.4581092921023,44.8949802364822,48.08182569076629,27.482616669128074,541.3835219861724,3
22.599610917803275,11.476745519374782,7.856840809013291,494.6351590277881,2208.392011927369,625.4195736649892,28.752192388345968,39.91728147818115,34.06143540997493,530.7254480326084,1
25.320134045020055,10.383488607875483,8.728754351838418,332.22385315642504,2003.8944662061024,632.9380193851532,41.418823110802464,54.81346437706935,27.051219204000503,550.6981546281307,3
21.94625045009364,12.947435980855218,4.962061285692549,424.8378766618142,2463.822963053579,679.7868030803813,19.914800053044225,61.64953114593542,22.180128011133075,636.9508189149351,2
24.65328706653279,13.24328534142399,5.116133644018951,453.10283979729064,2502.783518573358,708.7915298719336,28.27019127101993,61.93527034368914,27.842499725765794,621.9942224396202,2
12.806428843090721,5.309256807395262,5.623634049510669,382.8836213125738,2243.3336475600354,662.9860674446132,47.81743701058414,53.93122810195385,24.737794288089408,546.2375905757469,0
14.385833563330847,8.829745315040713,5.214081789548415,403.03622928513926,2186.5132000520052,667.4552865180746,48.068547092167876,57.70683265465453,21.657531229440817,556.3120029668519,0
22.473577591817644,14.807235964202608,6.099583958385982,442.53021196364443,2435.7775645250663,693.7160940695163,28.586485511613304,62.072928387785886,23.74941261572135,645.703127641529,2
29.164953168924704,11.782690911549231,7.549534859840926,467.15377382458183,2281.064189451656,645.100789911617,16.977027056420106,44.259258447486644,32.136373869369145,565.6255366236878,1
14.075296414670866,6.766475489995866,4.0907738960898445,446.247884764415,2238.845595955714,701.5974649683686,41.97459284321877,50.238325812665906,22.663471261363895,557.0202527932377,0
