yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_speed_rpm,loom_tension_variation,ambient_humidity_percent,ambient_temperature_c,weft_insertion_rate,quality_label
25.07137695200816,12.438806415925416,3.477379830879574,479.82131787381775,2150.6852422713782,637.4948608670285,9.333259400975164,61.76155328639186,23.908237044738147,560.233363944811,0
25.842316438859118,16.34308122196225,4.302027317136382,487.4122036919595,2123.1713077155123,642.8180223681723,16.431687013169537,58.91264805634202,24.764381117915356,523.6300282923519,0
28.462110091520337,16.115577079944416,3.8668644334978772,432.8249816521523,2165.708615959663,640.1991111363272,17.87303390019415,66.44536422632368,23.100252896454723,534.9560663684383,0
30.090754391408225,14.355654079502305,4.234958632350892,473.4107319866624,2193.6588752173525,598.9075157733249,20.515823820117518,64.69314916626979,22.595142787355197,557.8194686322175,0
29.919768626802426,10.17353410229316,3.241543427300063,476.54560880044323,2142.7563637183075,601.192553951286,17.99422961160439,63.76837849586925,23.96273563685263,550.3024358437355,0
27.703101033248352,9.731532326972784,4.224431238997063,462.883503851819,2174.7894952349825,648.4876032644265,21.14961964174929,54.25448078056318,21.9696679623055,530.4096600668112,0
28.551321188543547,16.03820012059444,3.4059447439420776,477.05493326498265,2186.4970163223484,635.2439320587362,18.59435218061134,59.504737399753665,22.364752474467455,534.5965127250199,0
27.799151433366255,16.824707453462395,5.24538830771774,448.5149317331831,2200.8939216254203,639.4907321892016,14.73865964115664,64.18342563462245,23.904070546750837,534.5782006203297,0
21.55562734408218,14.760471632418989,3.9804574529175274,443.9384650669062,2170.909244236043,628.4503507259585,18.68364857761411,62.07662062517072,23.445663392358725,537.4866517535128,0
23.944299295881677,15.879149021982812,4.483470608613181,463.1266027495985,2218.6531547687564,613.8949308486528,21.241521232061235,66.37304464847345,23.914298929288613,538.557570877805,0
30.94295710064431,13.89518348736154,3.835950694411461,423.56665391308337,2214.7379431027653,604.7637723488069,19.847935955218542,62.81948702162073,20.69978337007795,538.3611250045144,0
14.225849091633902,7.022510590815859,9.808309796877957,358.17145710133263,2401.7856773241765,662.1098677733315,40.16735350363241,50.24194733489315,28.679010253562243,649.9235044133445,1
28.10831698672261,15.091491302923476,4.242776768098462,434.7912849991886,2243.5393798425966,604.8617555139101,18.257233018502106,65.14724610850479,23.279059921073355,541.7951281211415,0
25.105677781261964,11.092107973977198,5.223564167225264,431.4868647187426,2194.837318476954,630.3383358152817,16.703190817207854,65.60430815298626,23.11405715876611,532.1664297512203,0
26.376102906121044,13.844959990568425,4.2309327379949755,485.1668552240244,2193.3127958846935,635.5788838354565,22.379577985377175,60.214227239273626,24.223831999517344,573.3934197446135,0
25.180205906689217,15.048250824122608,4.018991534321493,452.5083572459279,2162.884944118307,609.6516408696102,17.02473961547603,60.57083773270858,24.56116869935497,530.6281037422702,0
28.918665682312525,13.739518358363352,5.738707990975655,421.60509782775256,2235.107092615208,641.5222453343605,16.553807164585415,62.50953143698399,23.187358187063538,543.6996860224258,0
27.662700523750765,15.53133616897581,4.455428756750945,407.8657033795826,2240.818797097531,602.1199106952303,17.086009108343113,63.19056106788965,25.442176164185874,547.2390135439814,0
28.80287686598698,11.64082827571519,3.51978498867192,437.9315638919164,2234.8796525944126,607.5177733125187,16.23283402966873,55.546378987663076,22.41759501870755,514.9095420997792,0
23.73238579489128,16.718445487052957,5.047564740381739,470.4506938430943,2161.6849439890357,608.3917727627371,18.79726955042774,58.17494690133769,23.352797834179686,512.8572475027638,0
27.543679896855036,14.30963344716843,3.549023217926054,455.53073855001554,2189.206010063604,616.6897254206033,20.337774835131864,63.59910285494756,19.76938658115957,553.1434886002085,0
28.14871053562974,17.429617202791455,4.247082046906208,424.3068260004059,2224.3694509571174,646.6208793357666,16.025028883314498,64.93446454950359,23.567145131400693,522.4841652091428,0
29.413268838867943,13.586386156998968,4.053526336948429,432.45323741122576,2160.8764237072455,608.3660387846081,14.208929314725063,64.12161258280905,23.005775159420892,533.3316658233919,0
26.039560633711947,14.085032946775913,4.028211955927912,422.46078048887983,2202.6602716224447,637.0043010423296,15.982654105093907,56.00988815718912,23.86808896095112,506.4116006806936,0
29.55432166554398,11.325884976410856,5.6074398233766045,414.61480229192546,2128.803386569497,637.3254582389302,21.81926572013483,66.13681349193367,23.914136446674558,560.1549835566565,0
23.68253022449784,14.951267445457292,5.226853679359494,484.93320156173735,2142.6478047900637,636.4043230976652,18.827313621245285,63.06325821598912,21.60642849245716,544.8393282773318,0
27.079151110591294,12.74233041870379,4.033588042841388,404.30226953206966,2239.4823837394592,626.37771728491,21.341957101276098,63.32222481098829,24.802155357346923,551.6017695070612,0
30.849120104827527,14.914656884129164,3.531366208169571,441.3512092458364,2188.75455340757,619.3027349182903,19.850686724983724,58.334485867260454,25.71627181291489,533.7444753266036,0
18.16839773450428,6.6382426351485,6.642516159597802,351.31605103757965,2300.7830845777403,656.1488113879398,33.6400723146799,54.58248233730643,27.9230760085918,561.0475167015081,1
27.432630796085444,15.18296061549657,6.061131482246918,412.5873193051525,2171.822617123267,641.9545562209394,18.410488027508,63.126476145295676,22.742815846626605,550.7924642790907,0
26.32376452702333,13.438754339519495,3.9195076901339485,427.6546126637021,2176.8530066420403,641.8437265766884,18.33216661160652,53.96668195350745,25.247444751114852,532.8419573406618,0
24.409857212885534,15.864458554185624,4.457281930700346,460.86969065536647,2114.7567432931237,629.8741046741372,18.913693879210307,61.64509227495134,23.938698176021177,569.1287920393277,0
27.138033542139688,13.880540523231542,4.167391160919557,518.8394303918334,2274.7750580691963,623.6798471555029,16.795952256068436,57.989698825464174,22.500809538475462,545.9677870951012,0
25.955788266413357,16.71960268829651,4.574185259766991,454.37873543464434,2228.8837814433496,613.3249827752377,21.241720520817346,62.093887624643436,24.419291283611543,542.5773029313837,0
28.51142575396209,13.651237846611867,4.932883320124542,497.0880157586011,2225.059561145406,614.2206259416658,14.43098666009175,62.814086854616406,26.02963851390289,539.4838757923876,0
22.822984263743354,15.96730193152067,3.8762835181377633,474.00177409804,2107.7671388991885,627.7140497193712,22.85075130565453,68.57512384145315,25.37449305348981,502.0645479940625,0
24.770165759563476,12.848743714292508,4.206854709216788,439.0807098305354,2200.4274996684403,643.0116955398605,19.628518274071848,66.40528329103955,21.43843905720402,527.9599375696808,0
19.68385049028848,6.155489785169389,7.82130116664861,338.0333656680762,2388.096437039339,670.5348832702089,34.0858314711887,67.75478248701691,32.31078133171424,586.6718684764584,1
26.730316646085274,12.409826740825366,4.765773453665798,449.49957424922684,2229.8466615699867,606.863135557248,24.905830876485517,65.2050289308543,23.412812567446768,527.21032248968,0
28.071990734025757,15.965931037645298,4.493346007054683,418.480017569483,2195.5382381766963,591.4827342433742,14.170499774293896,57.37074089042514,25.521770561823462,539.2391767031011,0
27.89637239818556,14.776809124922867,4.458431553881991,451.8951139489813,2166.2621630038457,660.1092501077865,17.237909451317286,60.38641637999104,20.306336733391177,571.6305654255968,0
26.300704472734,15.483395365621178,4.199298006595876,439.4969985409957,2174.839146786074,598.2528271255226,13.803436680105744,55.52677134286879,23.115684364556383,575.8743411930853,0
25.81214437193329,10.261687527438456,4.036342771397375,444.49013766259714,2158.488706017947,612.4517993710652,21.597410559513037,58.94501990488117,25.478551699249167,524.8344000927756,0
26.113735801875247,16.070864280853396,4.730512643227672,447.3504550002803,2223.008351034774,639.9460349661807,16.10427349079274,62.320086663165334,24.04651762299039,535.74095258954,0
28.965340792401918,15.887541259149563,4.018244523656615,458.13797007098174,2200.8673009016775,635.238744729636,14.83874871972213,66.3971688170795,24.20630459480836,535.877948396881,0
21.177005276999957,15.499963076139622,3.864478515764568,458.76469717157937,2168.9589226568455,634.6043352392247,16.329803955795498,64.08655204240763,24.7564363394922,524.1129401753346,0
22.059004259144263,11.780374485369883,4.770699102467356,502.0291936074366,2220.692046707092,622.6956795565221,19.635466939768015,61.795285673408,23.03286513375432,544.4018073009431,0
25.016949537824104,14.127829158212014,5.0779041001250995,478.80842562310755,2171.5543701026036,618.0876216656682,17.99486587261417,58.85731414805606,22.494638140691684,550.5942050254694,0
22.828274611463577,6.457729384098551,8.605781874011141,368.5736430148124,2349.048946829868,664.4673800920485,35.733621995880824,55.29843608708457,32.49716077333317,621.0936328493692,1
26.600641255001158,12.752530069165074,3.458552412860429,475.1054492246973,2144.198064240012,613.8753926905486,17.3079196963366,64.50115877455966,22.951931490829153,554.4617696805968,0
22.108195543803543,15.2320524463113,4.571739123675326,486.0632598502952,2159.686446664894,589.0840080800128,10.248563106503367,59.95015372201286,22.38257659224541,540.6941920201108,0
27.76932112909563,15.638043269663838,4.135499907341565,468.1896726860921,2139.159843688245,622.820735711471,19.869171288263864,64.77438141009291,22.86980866764652,545.7042468838628,0
26.203404184725294,11.007853830142574,3.155522141192236,439.9278510706091,2220.9395743363243,597.1427105441926,9.662687022104128,62.30309996757276,23.12683031357798,541.1198036231798,0
27.41340935515942,14.969465875817509,4.239584701863603,435.948203122247,2171.813472341037,643.974580105532,16.768847123589964,63.50298670804184,24.570926239855183,561.7196191067183,0
26.46646053268798,14.622272045608186,4.298233353034811,448.2366445788708,2186.657836395086,627.3720042591799,17.149251423633032,59.9158022369828,25.608094251935732,554.1466365496727,0
23.07960200188584,16.239389362709368,4.2661083466688146,456.41370554635415,2196.0677865813814,638.4976838783882,22.76926710052535,63.006308200348386,22.88933708891746,558.4288034850239,0
27.155089530185954,11.286699143427231,3.2617111852068454,415.44946125947195,2181.3238025613655,607.8867889914684,20.853249199456556,64.38440705044209,20.801927633935357,534.976588168621,0
21.922735435381174,16.10149405485559,4.811286745924046,431.78464093651786,2166.450019301182,596.0774453568649,19.138632573057393,58.73069440367231,22.398180564617615,552.0768528211552,0
28.74453852102637,14.881550782908464,4.68725772761076,488.9931783125323,2140.910921117379,621.6510807724063,13.596181511054962,62.50896535653281,21.875527040192875,580.8078469115634,0
15.544472838964124,8.873243632606355,12.162712737198502,412.6575979141678,2394.285002550624,648.0816898305295,35.217279433778174,36.209376450333096,30.019617706493396,608.6344589072856,1
13.623492210038416,2.0,9.751713610174276,407.30899442869634,2500.605095327167,651.6980682739986,55.7960278599094,47.365815757777156,26.998599841822326,605.5687566265648,1
26.775989314030546,14.669790240673105,3.5561999075409876,447.1632511402481,2214.01163907366,581.8999068369236,20.864140002811563,59.699551199968155,23.642570594646383,551.7558096469237,0
31.508773526003356,17.40620846964682,4.244546180815214,415.9212371603686,2271.4781198773912,627.8244832681346,17.757893346936935,63.0630443452462,24.72103794214165,570.7617699373736,0
25.910426594562868,16.093734794842735,4.04138058389196,470.4057270418489,2163.828986416537,638.0657697089456,9.554457554757024,63.45498862907713,23.710862924192618,544.9739981246812,0
27.569490995617834,14.041730663044184,3.693686954877397,424.09397568542187,2198.5472681887272,623.7049757207214,17.04932775120438,64.53185689751352,24.47406228908255,530.4867234965765,0
18.50784334169725,6.708866596960101,10.400134817165755,327.87739422885954,2330.6103138496414,654.5150617573986,41.443655979735354,51.06064180705621,31.79034642133315,599.573883586554,1
24.95926727951973,14.18358288245309,4.806314412196028,468.41772194449936,2242.705866726761,632.7230031969216,25.26611701887257,61.370124691693,26.11703033417565,511.05600150149905,0
27.0804033076668,15.617468867893944,3.11505746699759,435.32439022332375,2307.063610772701,561.1222466263504,18.10044338177788,58.011132659623904,24.729649550780646,535.1256791217045,0
30.063322358675762,13.180464148712694,4.200628311649522,499.5315863680481,2183.9219716684393,673.0458337597388,21.691434695569413,64.35681451832461,23.659807540045318,524.9643164010544,0
26.172156174491636,12.094583198156045,4.080198120496286,414.3041591771671,2199.0620020288184,611.0539038599705,18.86918486818019,67.61764333467147,22.858967842648994,526.7423726734945,0
24.014162228762203,14.238157558322257,4.2846572292972835,474.63134773148727,2197.1515439590694,591.7932362783715,16.09438688495017,65.01552666910142,23.881547903285398,548.3513509456984,0
26.79171452285182,14.117995371841825,2.923741473830483,415.1679373661151,2182.181347171679,653.5654030298674,19.39513697213944,69.03007151776131,23.441260076993846,559.6903363715195,0
28.489596638049434,16.63302647114819,3.5072388520369504,382.25675643047623,2151.064281529021,605.7213708266881,14.42531856816051,56.227936402909066,24.673991315770316,536.9482014809533,0
26.27846513686708,13.633114046637138,3.45495731270918,414.8462756046087,2231.6976466604765,654.3677792455774,13.06333304113667,60.48393276154429,21.131228627023376,569.5333172632533,0
26.98775993285722,15.492957315946224,3.572290668161647,433.43376124850556,2210.478487376156,659.0979918329525,22.343716737530812,63.36159966301951,23.894934436686412,523.406025756019,0
25.886805385144726,16.142217350625003,4.671115384037772,457.78573434500163,2228.724346957256,601.3844690993847,18.12997605381938,63.945613204162946,24.396576989222243,539.675152574439,0
21.99285950895529,12.260074555514926,4.919732681895496,463.26407807829116,2199.426778916993,605.0495734327249,19.595573062846334,57.95667205510822,23.720272687612965,539.9271393509006,0
23.83881813468457,15.776179957335941,3.472609543024826,471.936395553841,2243.6969127093002,629.2356691940576,18.15345384674723,61.58857149231277,23.655420958201326,542.7150714175079,0
30.031282674902513,13.534538658624204,5.127860337693631,523.9772647660775,2207.9965788362947,629.4053593446316,10.921038669514132,62.07053064810342,23.94882431561506,510.70262298796536,0
28.75046141004991,13.677881606912946,3.736082929894274,458.21460853809106,2083.44901519059,604.1048237659404,12.927581653265182,63.20138238905322,24.339454369456696,539.341296107412,0
26.576578731486045,14.06541594118349,3.870343788134761,486.9507948581741,2191.6806867701935,615.6101946985002,15.816271982259822,64.4002440132852,21.19704054675819,545.7105223122667,0
23.14456208407273,14.254011769355692,4.027517320766498,435.7796832479286,2236.022198979648,635.3918873281343,12.28340496804774,63.449244656246556,24.860617933819153,514.5684335446562,0
23.948442451216657,14.637660943142437,4.550115055100005,459.9720451487017,2212.635098540343,605.396674282687,20.295142348863315,61.09417421095829,25.374653042885186,546.6132320842299,0
30.29198164284812,13.062731759650994,4.631008776798502,449.94146529532605,2257.6146245874957,618.0714494017544,16.01465961217078,62.81522942405271,26.5704833234345,533.523912530562,0
27.8564861582299,16.088115159450595,3.8798194505043906,504.53439484696344,2210.8660813740526,611.815645857515,15.023640949794759,58.42946098175067,24.26686070564452,531.4808657221903,0
23.079164256122205,14.435231201058432,5.271076681179534,470.39175855929915,2237.281960185033,602.056471171885,21.325946359176843,55.411663082621295,21.262918547530226,539.4479172102559,0
25.815373736134408,14.091833954040762,3.2932663881024573,450.0821446112273,2191.2448139302173,577.7288458759258,18.19696709905326,61.413804787237765,26.402419178514332,506.0608013441167,0
24.863030761426526,15.443912618560379,4.635837907919376,455.2420658577237,2196.6314476384828,603.8456004730143,12.338346279074647,62.22560919485126,25.967537835484674,560.4162745961761,0
28.677056925916595,13.552608978398846,3.414645313887909,489.86398769595826,2160.9927707928005,652.6104379313184,16.646788929725933,56.70160650234412,21.692178824561896,542.6905491116243,0
20.248647373098567,7.422872305430974,9.396194530243363,372.1146605800614,2266.68707134121,734.4268030782179,36.55964937460088,52.05754882238582,26.760152055056018,553.4924073874496,1
26.254816078668732,13.55558324939616,3.9771443233832167,447.70379811937306,2197.5917408854816,570.8058230322464,19.07066393448584,64.40106941168602,22.54973151686234,532.0101502057307,0
26.129818988630614,13.012904146888115,4.430657662571796,476.2244816388938,2198.6319754977762,586.8232804667628,19.458291561271967,64.89545601002166,23.34737812099525,532.7423451215886,0
25.866556077629962,14.561530535096674,4.160903029115586,436.9472379463953,2189.245314430668,603.428799297191,17.594440658896175,60.4326153306226,23.649959166238556,536.0570217827697,0
29.726409405802936,15.453541403480983,4.010499499008105,507.2375153836439,2261.212843607299,624.3100239960394,16.398318258563105,61.61861387504274,23.8610804358697,553.3957154712414,0
21.31754141002177,12.874708390230996,4.115954735265023,422.6866004056971,2223.2832351139177,589.1724479507246,19.531196447673814,60.60254643411039,26.193752214068912,526.7129614151748,0
25.743450601323882,14.361116199574864,4.308575974452679,433.27042542403484,2214.0761802546463,626.5387682519255,12.152514483251952,64.7460433932548,24.085650173828714,540.0990066033673,0
25.098114589780636,16.41756292587704,4.048455577205279,460.4999187517498,2137.8209703730067,658.4987361954045,18.90985651452628,60.344223870634245,25.814123502271695,523.6217837436045,0
29.686118042353097,15.514074215346042,4.5797034794109654,419.7930013833535,2211.0809473924655,615.6087933015201,20.920519540566936,66.49843984394744,24.923335906994737,512.4674197178683,0
27.671381946265505,15.240678850356138,4.427603499770544,453.3338035399079,2151.0105664001067,649.835294076136,17.015711687398046,63.144098113432634,25.176951461538618,537.5852404038316,0
20.249851630539663,6.664857680087939,6.978335633213552,382.357891488993,2496.636794112572,638.1562501166155,46.826772675023754,52.21392863965474,24.203501380497983,594.2182446972893,1
28.998340831186223,13.400581382142072,3.862139953511818,485.4517638531191,2174.6885336046535,625.2111374500905,17.929682790913333,64.792336232974,25.164337100120115,534.1354259879475,0
27.72345984734602,13.20852954879917,3.3035068160702,482.03225890424267,2214.195029656496,632.0317751962347,17.192343680684825,60.55750031041874,23.68821069762178,535.4593214352454,0
23.389485302847827,15.467227133778977,4.11003863971946,465.702295704129,2182.039665417393,615.4949561496684,11.82104876556489,64.6552056399352,25.702937994504772,521.5477241673161,0
29.612368446616113,14.157838673438532,4.420887933119045,454.6127138430695,2173.1009036422097,608.0415585544762,14.328164026820376,58.08817523888315,22.668708348970004,552.7737578151639,0
27.875506240066102,14.340142103681147,4.297255085135305,442.92239210859697,2117.5389080870636,630.6978422360576,14.693650344365441,65.4891657114593,22.430357808679513,526.5455978014807,0
24.804821178766254,12.744465154229399,5.210248873574991,473.3332505216,2221.331890889753,621.0133308035915,11.268214532344455,60.93687389787737,22.733913938161223,532.7830354396917,0
25.853235245785676,13.352341460839252,3.8881368295478405,428.0225694121489,2209.60854573309,642.307310037849,18.29053824895815,70.66746198261882,24.362138973310973,556.897572768644,0
23.514086298188854,17.388716708476142,4.118280174729613,454.5217556603913,2300.868136861282,603.5186166080023,18.999965563559186,58.09319789308549,23.663719477151783,544.7043751104625,0
28.818596203895453,15.101953778720437,3.6031156577131496,445.3809907368423,2170.564094692352,669.6684780016243,16.850010264435326,57.98569764596641,21.961806137435218,540.1806903758329,0
28.789756355890034,14.108869396497415,4.427851313099218,435.90557552511325,2138.5913477724735,594.978415198621,18.234515196301682,66.82641649192057,21.558216727314225,568.1405628873695,0
27.094339005830694,15.444155755469353,4.059020403901292,439.87237070673524,2146.099973960942,605.8287456916546,22.385419132094725,63.467284097689415,24.018848719411253,552.6209553957224,0
23.765657345708323,16.28141433441824,5.042373632130007,429.32997405672484,2202.9043203295887,641.1465808597172,17.92709709595453,63.733553669984424,26.359083798632984,537.4340125660619,0
29.618028552856124,15.794234176574918,4.664215134659261,456.77915742091943,2168.9840283739168,621.0368977732007,16.797135800349306,61.603380686301456,23.143742381377116,522.061120292624,0
24.38584741808163,14.404839217612533,4.964754399228804,458.3686226723198,2212.4940113163398,616.4223718046655,15.961807450599323,62.97550262316717,25.531064330948933,572.1361985883146,0
23.651427497271065,15.593004125637759,4.405014531574898,463.21383708870826,2180.0735350212153,613.3398721861648,11.651691785209959,61.60165628439163,23.694686379084356,546.22201310469,0
22.14874252743046,13.031578381051135,4.322532555372981,431.1204460449648,2275.028732217748,624.8951761916024,12.67463879072383,62.695009917591285,23.885644601057543,530.2141772081529,0
22.582057273536382,13.192539511930335,5.024944626880781,455.0205531365418,2213.15613632903,659.157985159117,13.766392746898465,62.10501726845701,22.87254000444609,558.9166950346099,0
30.82174411101398,11.285670723787304,5.225720769375761,399.2016702489074,2292.4390953877023,615.8220091480816,18.29883895896335,58.38589161625135,23.66850660433976,564.8455045712872,0
27.353888877351274,13.49145255166532,5.055796186140021,454.6553965589534,2182.148367532342,634.0703752710808,18.86729845248544,65.56502661442435,23.083069701012253,519.4299196208653,0
30.29092161681334,13.887227699148111,4.00907611672045,435.89152202333173,2274.389179858267,606.0843922079041,12.867675406059854,59.64407091394996,22.332354734242113,548.5695743015435,0
29.171155168110744,12.339992507219746,3.8770978700709575,496.75121271140534,2205.14422536132,588.2973018415541,17.78000181472504,62.21072978212554,24.188737428703178,543.6196391157185,0
25.042212319243273,14.507173495150091,3.390794606175626,431.0204153135139,2192.9648806657847,591.7414620667987,18.952864785696374,58.4413551827902,24.478712296607522,527.8646282765542,0
25.657920080898517,14.2226413042333,4.838682276491507,452.4031797348076,2256.6515409360823,637.0827556795476,16.32081592107196,60.69665753769165,21.083970603403902,542.5088597025145,0
25.01399911950316,11.908685628268481,4.092989139293459,429.2506805755056,2144.5176202995603,599.7639605917616,15.414158280676725,64.6696980897306,23.560401386866317,533.1938687658629,0
22.499485377391306,17.752338586264607,4.346566969365545,445.04884573188053,2162.579282916281,650.7130516172754,19.241410535655717,65.52580750791934,24.559948948756332,551.0483943732681,0
25.398368946075642,14.64030199823306,5.720995647659899,456.31299775793036,2170.9707167850743,630.469455102941,21.600862227121073,61.508702273891146,22.53302091647187,554.8478614781917,0
23.43598559058188,15.073356816659873,3.626102511854183,434.8590062085417,2161.3402771180617,629.2849914734317,17.84027081965002,59.692131255731404,27.38792057160713,553.4202151306646,0
24.551294008186453,14.305828913133357,5.3452742150741805,448.1853263173196,2205.6980539418623,612.7860154964573,22.731334942872863,57.64118159920886,25.481831174788283,538.9745828126265,0
25.775310961312826,13.046171351222386,4.442113408472354,463.25147989427825,2186.958494387919,601.4104995587496,18.719564264703298,64.73792197881794,23.416918125933673,519.4876590244158,0
27.10938120100412,15.361030040767108,3.712559304866078,404.85231077052947,2223.2701413655795,632.2528767071483,17.620990428050494,58.274405388105734,24.82848806970785,566.0744302771268,0
25.596823937491386,12.937580530425084,3.52311195774476,361.76975117440657,2129.2733841027984,609.9739134329942,16.250783044021986,66.25539637492926,23.89352954548327,508.1738209635457,0
25.232236798929396,14.218604013728237,4.640534099415682,473.5637887791321,2174.481742247148,593.3179538303981,19.18327646750803,59.169347541127024,23.17633472326969,535.6236614196984,0
28.934735320543503,14.833605317087736,4.162870058923563,428.2706022817337,2215.6086809425765,626.7614345345454,19.920233251417624,57.15742308343947,22.690965781144588,532.7037799607717,0
25.009777750859584,13.955731155299185,4.33129162262808,431.176355039169,2179.47200430828,620.721745637889,21.550062905133235,64.86633525795293,22.903207304978743,529.3807603625272,0
27.665444155493276,10.830120095619886,4.0866786904173145,414.58176163339664,2232.7390542885705,622.0418870614936,13.833174514287673,59.176004733101244,24.385926523327562,543.6008882537537,0
23.18401820565109,15.471758523216089,4.6441338381634125,475.78532657351764,2118.2583150186215,605.8075249181177,17.243830990453077,64.81737129651735,23.992336314000642,572.0208310480483,0
27.615805368857657,15.063240484402645,5.070514007845896,429.1964524506516,2183.9050793107167,589.1185046804165,25.399124729859636,64.20084610888095,23.16888269254403,535.0166127461839,0
26.818406189141214,13.205908196561705,4.460951807711968,463.6871708455621,2179.6903815954533,624.8891919853593,25.688424647156566,66.56536691970713,23.229158269950553,567.89806602097,0
23.70653971752598,14.250988141149293,3.6148582129484192,485.6762364559802,2330.168388840382,624.4219809353643,11.247261975181697,57.86712728657387,25.20997789409234,540.0403314161871,0
23.099354084276683,12.319174605666571,4.287678984574169,442.6226336024428,2097.696151454928,608.6021311629371,20.008757153782497,62.99333726735132,24.515358563619447,508.3720430810441,0
26.282264572368724,13.206792476412131,4.0962401322960424,442.10865727898465,2183.692489097469,608.2715861208158,21.810918805569216,66.19225631413683,22.212318733878643,527.8770931899786,0
23.30745888757443,17.208018211413844,3.680773403756095,408.41506469141893,2203.6441739855663,627.5291031842038,17.57540813862992,62.624995100548276,22.44218907203756,523.083105351485,0
29.787019678764764,14.41935954704244,4.011634527151289,467.168683854042,2223.1941649851196,623.7463104626233,22.152543402419315,64.34022185074359,26.998459952058827,518.3584465070742,0
25.423854166345105,18.568001965716466,5.638425953758621,431.1947567089236,2200.987521152968,623.4297834685906,19.929906968004104,60.25790741776296,21.28333033712788,552.0144734285981,0
27.25388076703226,13.965290369944844,3.3272171264820365,469.10930740857344,2225.7472048535956,596.2089643173398,19.29641898214298,65.30976963463314,21.969536006314264,572.9652621749422,0
30.444420512329714,14.985303015819154,3.595185025318266,438.82793995980063,2248.7861323250795,608.8176136278045,17.448389526627583,64.75481709991497,24.332415403023898,552.1198436980749,0
23.193250969113993,16.428190638253714,4.845423374895837,449.6561405097692,2253.1156192636063,616.4333404630169,17.74890794413591,59.70438013019429,24.5951007661078,550.7974596593968,0
24.66403060652175,15.975113286203282,5.074672016826842,414.15624165408036,2160.432396646229,598.7967025641399,15.38986246819752,63.96838474792286,24.051029722271856,553.0225651440395,0
25.550783687143596,10.505914062418503,3.8859320145119076,501.18516409649845,2126.178510104458,621.3049425595971,26.057210257005266,68.6543210230233,26.546922584565294,548.4385564789161,0
26.362244752394275,12.393001355179564,4.181889085712489,420.79195212853494,2191.6895043209465,606.3866224550031,18.008420597711016,65.50759108499916,23.457112828151093,541.8308784668338,0
27.088190278970657,16.124049711666963,3.78470755698428,468.3627727827154,2113.2622498802666,637.3367395432269,22.638186380288822,61.901243426114995,23.184549407819585,531.7015127343884,0
22.807855457885672,14.608893037097438,3.775356732312038,413.86762629422174,2238.2870938718297,559.6441909156879,15.578589487266132,58.75274993456966,23.16401088206135,547.6626752065424,0
26.09333519863773,13.776728836094016,4.401507403731495,439.0878880408746,2260.353644380024,605.3924421760119,17.986981172192372,62.425483755369214,25.85053451200987,525.1115500196466,0
19.170851314299345,5.859990049510559,8.895415237828406,333.10424621223905,2490.0138636399515,687.5661632885596,47.810902807628025,40.84831025156578,27.939191851227672,574.076313708246,1
26.657505920836748,12.991398334025916,4.213488177692242,484.599064154214,2241.9396849183913,630.8102342253258,21.57605175608088,61.964391407966005,24.248960015411154,540.8971767928676,0
